model_name,animal_type,target,measure (MAE/MSE),Cross-validation,evaluated_on (Train/Test),Error,n_rows,n_missing_feature_values,best_params
LightGBM,cow,live weight,MSE,5,Train,3935.2173596597363,46,1302,"{'n_estimators': 350, 'learning_rate': 0.025572779063874947, 'num_leaves': 8, 'max_depth': 3, 'min_child_samples': 13, 'subsample': 0.7843327675950741, 'colsample_bytree': 0.9633196203122232, 'reg_lambda': 0.03108548605372737}"
LightGBM,cow,live weight,MSE,1,Test,4783.740335604899,46,1302,"{'n_estimators': 350, 'learning_rate': 0.025572779063874947, 'num_leaves': 8, 'max_depth': 3, 'min_child_samples': 13, 'subsample': 0.7843327675950741, 'colsample_bytree': 0.9633196203122232, 'reg_lambda': 0.03108548605372737}"
LightGBM,cow,live weight,MSE,2,Test,5998.04481612326,46,1302,"{'n_estimators': 350, 'learning_rate': 0.025572779063874947, 'num_leaves': 8, 'max_depth': 3, 'min_child_samples': 13, 'subsample': 0.7843327675950741, 'colsample_bytree': 0.9633196203122232, 'reg_lambda': 0.03108548605372737}"
LightGBM,cow,live weight,MSE,3,Test,4871.165763028581,46,1302,"{'n_estimators': 350, 'learning_rate': 0.025572779063874947, 'num_leaves': 8, 'max_depth': 3, 'min_child_samples': 13, 'subsample': 0.7843327675950741, 'colsample_bytree': 0.9633196203122232, 'reg_lambda': 0.03108548605372737}"
LightGBM,cow,live weight,MSE,4,Test,3294.9988335758367,46,1302,"{'n_estimators': 350, 'learning_rate': 0.025572779063874947, 'num_leaves': 8, 'max_depth': 3, 'min_child_samples': 13, 'subsample': 0.7843327675950741, 'colsample_bytree': 0.9633196203122232, 'reg_lambda': 0.03108548605372737}"
LightGBM,cow,live weight,MSE,5,Test,1982.444950341074,46,1302,"{'n_estimators': 350, 'learning_rate': 0.025572779063874947, 'num_leaves': 8, 'max_depth': 3, 'min_child_samples': 13, 'subsample': 0.7843327675950741, 'colsample_bytree': 0.9633196203122232, 'reg_lambda': 0.03108548605372737}"
LightGBM,steer,live weight,MAE,1,Train,25.266880167838774,594,4265,"{'n_estimators': 550, 'learning_rate': 0.045723443259223485, 'num_leaves': 12, 'max_depth': 3, 'min_child_samples': 42, 'subsample': 0.9339142612310086, 'colsample_bytree': 0.8184459448643404, 'reg_lambda': 0.016949803784731883}"
LightGBM,steer,live weight,MAE,2,Train,22.870954508478867,594,4265,"{'n_estimators': 550, 'learning_rate': 0.045723443259223485, 'num_leaves': 12, 'max_depth': 3, 'min_child_samples': 42, 'subsample': 0.9339142612310086, 'colsample_bytree': 0.8184459448643404, 'reg_lambda': 0.016949803784731883}"
LightGBM,steer,live weight,MAE,3,Train,23.91612384566799,594,4265,"{'n_estimators': 550, 'learning_rate': 0.045723443259223485, 'num_leaves': 12, 'max_depth': 3, 'min_child_samples': 42, 'subsample': 0.9339142612310086, 'colsample_bytree': 0.8184459448643404, 'reg_lambda': 0.016949803784731883}"
LightGBM,steer,live weight,MAE,4,Train,24.219565504798137,594,4265,"{'n_estimators': 550, 'learning_rate': 0.045723443259223485, 'num_leaves': 12, 'max_depth': 3, 'min_child_samples': 42, 'subsample': 0.9339142612310086, 'colsample_bytree': 0.8184459448643404, 'reg_lambda': 0.016949803784731883}"
LightGBM,steer,live weight,MAE,5,Train,24.48306793252297,594,4265,"{'n_estimators': 550, 'learning_rate': 0.045723443259223485, 'num_leaves': 12, 'max_depth': 3, 'min_child_samples': 42, 'subsample': 0.9339142612310086, 'colsample_bytree': 0.8184459448643404, 'reg_lambda': 0.016949803784731883}"
LightGBM,steer,live weight,MAE,1,Test,22.351361247066258,594,4265,"{'n_estimators': 550, 'learning_rate': 0.045723443259223485, 'num_leaves': 12, 'max_depth': 3, 'min_child_samples': 42, 'subsample': 0.9339142612310086, 'colsample_bytree': 0.8184459448643404, 'reg_lambda': 0.016949803784731883}"
LightGBM,steer,live weight,MAE,2,Test,30.129065996281334,594,4265,"{'n_estimators': 550, 'learning_rate': 0.045723443259223485, 'num_leaves': 12, 'max_depth': 3, 'min_child_samples': 42, 'subsample': 0.9339142612310086, 'colsample_bytree': 0.8184459448643404, 'reg_lambda': 0.016949803784731883}"
LightGBM,steer,live weight,MAE,3,Test,27.04173270185167,594,4265,"{'n_estimators': 550, 'learning_rate': 0.045723443259223485, 'num_leaves': 12, 'max_depth': 3, 'min_child_samples': 42, 'subsample': 0.9339142612310086, 'colsample_bytree': 0.8184459448643404, 'reg_lambda': 0.016949803784731883}"
LightGBM,steer,live weight,MAE,4,Test,26.007196392535295,594,4265,"{'n_estimators': 550, 'learning_rate': 0.045723443259223485, 'num_leaves': 12, 'max_depth': 3, 'min_child_samples': 42, 'subsample': 0.9339142612310086, 'colsample_bytree': 0.8184459448643404, 'reg_lambda': 0.016949803784731883}"
LightGBM,steer,live weight,MAE,5,Test,25.259413225496377,594,4265,"{'n_estimators': 550, 'learning_rate': 0.045723443259223485, 'num_leaves': 12, 'max_depth': 3, 'min_child_samples': 42, 'subsample': 0.9339142612310086, 'colsample_bytree': 0.8184459448643404, 'reg_lambda': 0.016949803784731883}"
LightGBM,steer,live weight,MSE,1,Train,1651.070627429864,594,4265,"{'n_estimators': 550, 'learning_rate': 0.045723443259223485, 'num_leaves': 12, 'max_depth': 3, 'min_child_samples': 42, 'subsample': 0.9339142612310086, 'colsample_bytree': 0.8184459448643404, 'reg_lambda': 0.016949803784731883}"
LightGBM,steer,live weight,MSE,2,Train,935.0126118629291,594,4265,"{'n_estimators': 550, 'learning_rate': 0.045723443259223485, 'num_leaves': 12, 'max_depth': 3, 'min_child_samples': 42, 'subsample': 0.9339142612310086, 'colsample_bytree': 0.8184459448643404, 'reg_lambda': 0.016949803784731883}"
LightGBM,steer,live weight,MSE,3,Train,1533.3811499913145,594,4265,"{'n_estimators': 550, 'learning_rate': 0.045723443259223485, 'num_leaves': 12, 'max_depth': 3, 'min_child_samples': 42, 'subsample': 0.9339142612310086, 'colsample_bytree': 0.8184459448643404, 'reg_lambda': 0.016949803784731883}"
LightGBM,steer,live weight,MSE,4,Train,1601.8387811937514,594,4265,"{'n_estimators': 550, 'learning_rate': 0.045723443259223485, 'num_leaves': 12, 'max_depth': 3, 'min_child_samples': 42, 'subsample': 0.9339142612310086, 'colsample_bytree': 0.8184459448643404, 'reg_lambda': 0.016949803784731883}"
LightGBM,steer,live weight,MSE,5,Train,1630.2337858660542,594,4265,"{'n_estimators': 550, 'learning_rate': 0.045723443259223485, 'num_leaves': 12, 'max_depth': 3, 'min_child_samples': 42, 'subsample': 0.9339142612310086, 'colsample_bytree': 0.8184459448643404, 'reg_lambda': 0.016949803784731883}"
LightGBM,steer,live weight,MSE,1,Test,899.9832682531121,594,4265,"{'n_estimators': 550, 'learning_rate': 0.045723443259223485, 'num_leaves': 12, 'max_depth': 3, 'min_child_samples': 42, 'subsample': 0.9339142612310086, 'colsample_bytree': 0.8184459448643404, 'reg_lambda': 0.016949803784731883}"
LightGBM,steer,live weight,MSE,2,Test,3883.4154644078926,594,4265,"{'n_estimators': 550, 'learning_rate': 0.045723443259223485, 'num_leaves': 12, 'max_depth': 3, 'min_child_samples': 42, 'subsample': 0.9339142612310086, 'colsample_bytree': 0.8184459448643404, 'reg_lambda': 0.016949803784731883}"
LightGBM,steer,live weight,MSE,3,Test,1404.264975550385,594,4265,"{'n_estimators': 550, 'learning_rate': 0.045723443259223485, 'num_leaves': 12, 'max_depth': 3, 'min_child_samples': 42, 'subsample': 0.9339142612310086, 'colsample_bytree': 0.8184459448643404, 'reg_lambda': 0.016949803784731883}"
LightGBM,steer,live weight,MSE,4,Test,1131.951516377034,594,4265,"{'n_estimators': 550, 'learning_rate': 0.045723443259223485, 'num_leaves': 12, 'max_depth': 3, 'min_child_samples': 42, 'subsample': 0.9339142612310086, 'colsample_bytree': 0.8184459448643404, 'reg_lambda': 0.016949803784731883}"
LightGBM,steer,live weight,MSE,5,Test,1024.2041025096978,594,4265,"{'n_estimators': 550, 'learning_rate': 0.045723443259223485, 'num_leaves': 12, 'max_depth': 3, 'min_child_samples': 42, 'subsample': 0.9339142612310086, 'colsample_bytree': 0.8184459448643404, 'reg_lambda': 0.016949803784731883}"
LightGBM,heifer,live weight,MAE,1,Train,15.270055547975742,233,3066,"{'n_estimators': 400, 'learning_rate': 0.08580298702366046, 'num_leaves': 32, 'max_depth': 5, 'min_child_samples': 29, 'subsample': 0.7567165805228144, 'colsample_bytree': 0.8071854571714079, 'reg_lambda': 2.8435312603334086}"
LightGBM,heifer,live weight,MAE,2,Train,15.022590617040168,233,3066,"{'n_estimators': 400, 'learning_rate': 0.08580298702366046, 'num_leaves': 32, 'max_depth': 5, 'min_child_samples': 29, 'subsample': 0.7567165805228144, 'colsample_bytree': 0.8071854571714079, 'reg_lambda': 2.8435312603334086}"
LightGBM,heifer,live weight,MAE,3,Train,16.79660161799575,233,3066,"{'n_estimators': 400, 'learning_rate': 0.08580298702366046, 'num_leaves': 32, 'max_depth': 5, 'min_child_samples': 29, 'subsample': 0.7567165805228144, 'colsample_bytree': 0.8071854571714079, 'reg_lambda': 2.8435312603334086}"
LightGBM,heifer,live weight,MAE,4,Train,16.055109169782817,233,3066,"{'n_estimators': 400, 'learning_rate': 0.08580298702366046, 'num_leaves': 32, 'max_depth': 5, 'min_child_samples': 29, 'subsample': 0.7567165805228144, 'colsample_bytree': 0.8071854571714079, 'reg_lambda': 2.8435312603334086}"
LightGBM,heifer,live weight,MAE,5,Train,15.989701265311686,233,3066,"{'n_estimators': 400, 'learning_rate': 0.08580298702366046, 'num_leaves': 32, 'max_depth': 5, 'min_child_samples': 29, 'subsample': 0.7567165805228144, 'colsample_bytree': 0.8071854571714079, 'reg_lambda': 2.8435312603334086}"
LightGBM,heifer,live weight,MAE,1,Test,21.666387115316592,233,3066,"{'n_estimators': 400, 'learning_rate': 0.08580298702366046, 'num_leaves': 32, 'max_depth': 5, 'min_child_samples': 29, 'subsample': 0.7567165805228144, 'colsample_bytree': 0.8071854571714079, 'reg_lambda': 2.8435312603334086}"
LightGBM,heifer,live weight,MAE,2,Test,21.91416129411819,233,3066,"{'n_estimators': 400, 'learning_rate': 0.08580298702366046, 'num_leaves': 32, 'max_depth': 5, 'min_child_samples': 29, 'subsample': 0.7567165805228144, 'colsample_bytree': 0.8071854571714079, 'reg_lambda': 2.8435312603334086}"
LightGBM,heifer,live weight,MAE,3,Test,14.62411397593453,233,3066,"{'n_estimators': 400, 'learning_rate': 0.08580298702366046, 'num_leaves': 32, 'max_depth': 5, 'min_child_samples': 29, 'subsample': 0.7567165805228144, 'colsample_bytree': 0.8071854571714079, 'reg_lambda': 2.8435312603334086}"
LightGBM,heifer,live weight,MAE,4,Test,17.893653486809274,233,3066,"{'n_estimators': 400, 'learning_rate': 0.08580298702366046, 'num_leaves': 32, 'max_depth': 5, 'min_child_samples': 29, 'subsample': 0.7567165805228144, 'colsample_bytree': 0.8071854571714079, 'reg_lambda': 2.8435312603334086}"
LightGBM,heifer,live weight,MAE,5,Test,19.406974231452477,233,3066,"{'n_estimators': 400, 'learning_rate': 0.08580298702366046, 'num_leaves': 32, 'max_depth': 5, 'min_child_samples': 29, 'subsample': 0.7567165805228144, 'colsample_bytree': 0.8071854571714079, 'reg_lambda': 2.8435312603334086}"
LightGBM,heifer,live weight,MSE,1,Train,423.8475410412209,233,3066,"{'n_estimators': 400, 'learning_rate': 0.08580298702366046, 'num_leaves': 32, 'max_depth': 5, 'min_child_samples': 29, 'subsample': 0.7567165805228144, 'colsample_bytree': 0.8071854571714079, 'reg_lambda': 2.8435312603334086}"
LightGBM,heifer,live weight,MSE,2,Train,414.13255472689775,233,3066,"{'n_estimators': 400, 'learning_rate': 0.08580298702366046, 'num_leaves': 32, 'max_depth': 5, 'min_child_samples': 29, 'subsample': 0.7567165805228144, 'colsample_bytree': 0.8071854571714079, 'reg_lambda': 2.8435312603334086}"
LightGBM,heifer,live weight,MSE,3,Train,513.3960017997433,233,3066,"{'n_estimators': 400, 'learning_rate': 0.08580298702366046, 'num_leaves': 32, 'max_depth': 5, 'min_child_samples': 29, 'subsample': 0.7567165805228144, 'colsample_bytree': 0.8071854571714079, 'reg_lambda': 2.8435312603334086}"
LightGBM,heifer,live weight,MSE,4,Train,464.5449028410155,233,3066,"{'n_estimators': 400, 'learning_rate': 0.08580298702366046, 'num_leaves': 32, 'max_depth': 5, 'min_child_samples': 29, 'subsample': 0.7567165805228144, 'colsample_bytree': 0.8071854571714079, 'reg_lambda': 2.8435312603334086}"
LightGBM,heifer,live weight,MSE,5,Train,439.4644667106179,233,3066,"{'n_estimators': 400, 'learning_rate': 0.08580298702366046, 'num_leaves': 32, 'max_depth': 5, 'min_child_samples': 29, 'subsample': 0.7567165805228144, 'colsample_bytree': 0.8071854571714079, 'reg_lambda': 2.8435312603334086}"
LightGBM,heifer,live weight,MSE,1,Test,770.7675800748419,233,3066,"{'n_estimators': 400, 'learning_rate': 0.08580298702366046, 'num_leaves': 32, 'max_depth': 5, 'min_child_samples': 29, 'subsample': 0.7567165805228144, 'colsample_bytree': 0.8071854571714079, 'reg_lambda': 2.8435312603334086}"
LightGBM,heifer,live weight,MSE,2,Test,883.76582521067,233,3066,"{'n_estimators': 400, 'learning_rate': 0.08580298702366046, 'num_leaves': 32, 'max_depth': 5, 'min_child_samples': 29, 'subsample': 0.7567165805228144, 'colsample_bytree': 0.8071854571714079, 'reg_lambda': 2.8435312603334086}"
LightGBM,heifer,live weight,MSE,3,Test,341.40152240893593,233,3066,"{'n_estimators': 400, 'learning_rate': 0.08580298702366046, 'num_leaves': 32, 'max_depth': 5, 'min_child_samples': 29, 'subsample': 0.7567165805228144, 'colsample_bytree': 0.8071854571714079, 'reg_lambda': 2.8435312603334086}"
LightGBM,heifer,live weight,MSE,4,Test,577.9910113706514,233,3066,"{'n_estimators': 400, 'learning_rate': 0.08580298702366046, 'num_leaves': 32, 'max_depth': 5, 'min_child_samples': 29, 'subsample': 0.7567165805228144, 'colsample_bytree': 0.8071854571714079, 'reg_lambda': 2.8435312603334086}"
LightGBM,heifer,live weight,MSE,5,Test,839.3674899339509,233,3066,"{'n_estimators': 400, 'learning_rate': 0.08580298702366046, 'num_leaves': 32, 'max_depth': 5, 'min_child_samples': 29, 'subsample': 0.7567165805228144, 'colsample_bytree': 0.8071854571714079, 'reg_lambda': 2.8435312603334086}"
LightGBM,cow,carcass weight,MAE,1,Train,23.919453750063116,46,1302,"{'n_estimators': 550, 'learning_rate': 0.03374246511947564, 'num_leaves': 28, 'max_depth': 3, 'min_child_samples': 12, 'subsample': 0.8551794114929467, 'colsample_bytree': 0.878647066787323, 'reg_lambda': 0.00043116492899407735}"
LightGBM,cow,carcass weight,MAE,2,Train,23.300242555095835,46,1302,"{'n_estimators': 550, 'learning_rate': 0.03374246511947564, 'num_leaves': 28, 'max_depth': 3, 'min_child_samples': 12, 'subsample': 0.8551794114929467, 'colsample_bytree': 0.878647066787323, 'reg_lambda': 0.00043116492899407735}"
LightGBM,cow,carcass weight,MAE,3,Train,23.344468671874427,46,1302,"{'n_estimators': 550, 'learning_rate': 0.03374246511947564, 'num_leaves': 28, 'max_depth': 3, 'min_child_samples': 12, 'subsample': 0.8551794114929467, 'colsample_bytree': 0.878647066787323, 'reg_lambda': 0.00043116492899407735}"
LightGBM,cow,carcass weight,MAE,4,Train,26.276061736750286,46,1302,"{'n_estimators': 550, 'learning_rate': 0.03374246511947564, 'num_leaves': 28, 'max_depth': 3, 'min_child_samples': 12, 'subsample': 0.8551794114929467, 'colsample_bytree': 0.878647066787323, 'reg_lambda': 0.00043116492899407735}"
LightGBM,cow,carcass weight,MAE,5,Train,26.828828821612493,46,1302,"{'n_estimators': 550, 'learning_rate': 0.03374246511947564, 'num_leaves': 28, 'max_depth': 3, 'min_child_samples': 12, 'subsample': 0.8551794114929467, 'colsample_bytree': 0.878647066787323, 'reg_lambda': 0.00043116492899407735}"
LightGBM,cow,carcass weight,MAE,1,Test,31.51387966528545,46,1302,"{'n_estimators': 550, 'learning_rate': 0.03374246511947564, 'num_leaves': 28, 'max_depth': 3, 'min_child_samples': 12, 'subsample': 0.8551794114929467, 'colsample_bytree': 0.878647066787323, 'reg_lambda': 0.00043116492899407735}"
LightGBM,cow,carcass weight,MAE,2,Test,34.5470083114288,46,1302,"{'n_estimators': 550, 'learning_rate': 0.03374246511947564, 'num_leaves': 28, 'max_depth': 3, 'min_child_samples': 12, 'subsample': 0.8551794114929467, 'colsample_bytree': 0.878647066787323, 'reg_lambda': 0.00043116492899407735}"
LightGBM,cow,carcass weight,MAE,3,Test,31.402691567276666,46,1302,"{'n_estimators': 550, 'learning_rate': 0.03374246511947564, 'num_leaves': 28, 'max_depth': 3, 'min_child_samples': 12, 'subsample': 0.8551794114929467, 'colsample_bytree': 0.878647066787323, 'reg_lambda': 0.00043116492899407735}"
LightGBM,cow,carcass weight,MAE,4,Test,19.8369708489448,46,1302,"{'n_estimators': 550, 'learning_rate': 0.03374246511947564, 'num_leaves': 28, 'max_depth': 3, 'min_child_samples': 12, 'subsample': 0.8551794114929467, 'colsample_bytree': 0.878647066787323, 'reg_lambda': 0.00043116492899407735}"
LightGBM,cow,carcass weight,MAE,5,Test,19.499999910998483,46,1302,"{'n_estimators': 550, 'learning_rate': 0.03374246511947564, 'num_leaves': 28, 'max_depth': 3, 'min_child_samples': 12, 'subsample': 0.8551794114929467, 'colsample_bytree': 0.878647066787323, 'reg_lambda': 0.00043116492899407735}"
LightGBM,cow,carcass weight,MSE,1,Train,960.8406726124117,46,1302,"{'n_estimators': 550, 'learning_rate': 0.03374246511947564, 'num_leaves': 28, 'max_depth': 3, 'min_child_samples': 12, 'subsample': 0.8551794114929467, 'colsample_bytree': 0.878647066787323, 'reg_lambda': 0.00043116492899407735}"
LightGBM,cow,carcass weight,MSE,2,Train,794.8380760568264,46,1302,"{'n_estimators': 550, 'learning_rate': 0.03374246511947564, 'num_leaves': 28, 'max_depth': 3, 'min_child_samples': 12, 'subsample': 0.8551794114929467, 'colsample_bytree': 0.878647066787323, 'reg_lambda': 0.00043116492899407735}"
LightGBM,cow,carcass weight,MSE,3,Train,918.0369313412792,46,1302,"{'n_estimators': 550, 'learning_rate': 0.03374246511947564, 'num_leaves': 28, 'max_depth': 3, 'min_child_samples': 12, 'subsample': 0.8551794114929467, 'colsample_bytree': 0.878647066787323, 'reg_lambda': 0.00043116492899407735}"
LightGBM,cow,carcass weight,MSE,4,Train,1146.5079432110688,46,1302,"{'n_estimators': 550, 'learning_rate': 0.03374246511947564, 'num_leaves': 28, 'max_depth': 3, 'min_child_samples': 12, 'subsample': 0.8551794114929467, 'colsample_bytree': 0.878647066787323, 'reg_lambda': 0.00043116492899407735}"
LightGBM,cow,carcass weight,MSE,5,Train,1150.0990990990992,46,1302,"{'n_estimators': 550, 'learning_rate': 0.03374246511947564, 'num_leaves': 28, 'max_depth': 3, 'min_child_samples': 12, 'subsample': 0.8551794114929467, 'colsample_bytree': 0.878647066787323, 'reg_lambda': 0.00043116492899407735}"
LightGBM,cow,carcass weight,MSE,1,Test,1354.33267933502,46,1302,"{'n_estimators': 550, 'learning_rate': 0.03374246511947564, 'num_leaves': 28, 'max_depth': 3, 'min_child_samples': 12, 'subsample': 0.8551794114929467, 'colsample_bytree': 0.878647066787323, 'reg_lambda': 0.00043116492899407735}"
LightGBM,cow,carcass weight,MSE,2,Test,2189.20892018621,46,1302,"{'n_estimators': 550, 'learning_rate': 0.03374246511947564, 'num_leaves': 28, 'max_depth': 3, 'min_child_samples': 12, 'subsample': 0.8551794114929467, 'colsample_bytree': 0.878647066787323, 'reg_lambda': 0.00043116492899407735}"
