model_name,animal_type,target,max_lag,measure (MAE/MSE),Cross-validation,evaluated_on (Train/Test),Error
SVR(C=3),cow,carcass weight,720,MAE,4,Test,29.81111111263344
SVR(C=3),cow,carcass weight,720,MAE,5,Test,13.678827819967296
SVR(C=3),cow,carcass weight,720,MSE,1,Train,904.515456933415
SVR(C=3),cow,carcass weight,720,MSE,2,Train,855.2718147003798
SVR(C=3),cow,carcass weight,720,MSE,3,Train,1125.2538997149175
SVR(C=3),cow,carcass weight,720,MSE,4,Train,963.4552974905366
SVR(C=3),cow,carcass weight,720,MSE,5,Train,1291.2331517527314
SVR(C=3),cow,carcass weight,720,MSE,1,Test,1383.360425726884
SVR(C=3),cow,carcass weight,720,MSE,2,Test,2032.6213573704226
SVR(C=3),cow,carcass weight,720,MSE,3,Test,994.9756174470195
SVR(C=3),cow,carcass weight,720,MSE,4,Test,1237.2705904290494
SVR(C=3),cow,carcass weight,720,MSE,5,Test,249.5702630131225
SVR(C=3),steer,carcass weight,720,MAE,1,Train,14.963969792114623
SVR(C=3),steer,carcass weight,720,MAE,2,Train,14.732977870492276
SVR(C=3),steer,carcass weight,720,MAE,3,Train,14.772938883138165
SVR(C=3),steer,carcass weight,720,MAE,4,Train,14.269586292346135
SVR(C=3),steer,carcass weight,720,MAE,5,Train,14.566051117294242
SVR(C=3),steer,carcass weight,720,MAE,1,Test,14.489642087651506
SVR(C=3),steer,carcass weight,720,MAE,2,Test,15.007827082618753
SVR(C=3),steer,carcass weight,720,MAE,3,Test,14.512448980799848
SVR(C=3),steer,carcass weight,720,MAE,4,Test,16.511736767042997
SVR(C=3),steer,carcass weight,720,MAE,5,Test,15.440954249667572
SVR(C=3),steer,carcass weight,720,MSE,1,Train,375.4910309690177
SVR(C=3),steer,carcass weight,720,MSE,2,Train,377.9805029787767
SVR(C=3),steer,carcass weight,720,MSE,3,Train,375.31824378534895
SVR(C=3),steer,carcass weight,720,MSE,4,Train,365.04683196513525
SVR(C=3),steer,carcass weight,720,MSE,5,Train,356.250940953891
SVR(C=3),steer,carcass weight,720,MSE,1,Test,376.94791417649475
SVR(C=3),steer,carcass weight,720,MSE,2,Test,351.9365153606382
SVR(C=3),steer,carcass weight,720,MSE,3,Test,357.81782661812616
SVR(C=3),steer,carcass weight,720,MSE,4,Test,400.4932900062023
SVR(C=3),steer,carcass weight,720,MSE,5,Test,433.9585010689317
SVR(C=3),heifer,carcass weight,720,MAE,1,Train,10.23521706745073
SVR(C=3),heifer,carcass weight,720,MAE,2,Train,13.43025579221398
SVR(C=3),heifer,carcass weight,720,MAE,3,Train,14.214682772675772
SVR(C=3),heifer,carcass weight,720,MAE,4,Train,13.779412964763377
SVR(C=3),heifer,carcass weight,720,MAE,5,Train,16.036203683997137
SVR(C=3),heifer,carcass weight,720,MAE,1,Test,29.40991142046841
SVR(C=3),heifer,carcass weight,720,MAE,2,Test,17.484942531892507
SVR(C=3),heifer,carcass weight,720,MAE,3,Test,14.764903963701059
SVR(C=3),heifer,carcass weight,720,MAE,4,Test,21.270499718048967
SVR(C=3),heifer,carcass weight,720,MAE,5,Test,6.070324126747508
SVR(C=3),heifer,carcass weight,720,MSE,1,Train,182.72754542464662
SVR(C=3),heifer,carcass weight,720,MSE,2,Train,407.3203727474407
SVR(C=3),heifer,carcass weight,720,MSE,3,Train,381.959821986016
SVR(C=3),heifer,carcass weight,720,MSE,4,Train,360.59024166133236
SVR(C=3),heifer,carcass weight,720,MSE,5,Train,405.0689037023336
SVR(C=3),heifer,carcass weight,720,MSE,1,Test,1248.454074513527
SVR(C=3),heifer,carcass weight,720,MSE,2,Test,340.5992470842757
SVR(C=3),heifer,carcass weight,720,MSE,3,Test,300.1091944692693
SVR(C=3),heifer,carcass weight,720,MSE,4,Test,493.6364796076837
SVR(C=3),heifer,carcass weight,720,MSE,5,Test,39.18816087415202
SVR(C=3),cow,price,720,MAE,1,Train,95.90354231566965
SVR(C=3),cow,price,720,MAE,2,Train,81.25484703231778
SVR(C=3),cow,price,720,MAE,3,Train,91.45654904396532
SVR(C=3),cow,price,720,MAE,4,Train,90.64493381687362
SVR(C=3),cow,price,720,MAE,5,Train,100.07777723186273
SVR(C=3),cow,price,720,MAE,1,Test,78.21819802650703
SVR(C=3),cow,price,720,MAE,2,Test,135.98835985025667
SVR(C=3),cow,price,720,MAE,3,Test,100.06424553593949
SVR(C=3),cow,price,720,MAE,4,Test,95.32207325261716
SVR(C=3),cow,price,720,MAE,5,Test,59.9910488200245
SVR(C=3),cow,price,720,MSE,1,Train,16326.290906164206
SVR(C=3),cow,price,720,MSE,2,Train,12349.421076177392
SVR(C=3),cow,price,720,MSE,3,Train,16046.205841051513
SVR(C=3),cow,price,720,MSE,4,Train,14269.289774424837
SVR(C=3),cow,price,720,MSE,5,Train,17946.590565697185
SVR(C=3),cow,price,720,MSE,1,Test,11870.018092057246
SVR(C=3),cow,price,720,MSE,2,Test,28079.506845367832
SVR(C=3),cow,price,720,MSE,3,Test,14939.762394499263
SVR(C=3),cow,price,720,MSE,4,Test,18869.491599284378
SVR(C=3),cow,price,720,MSE,5,Test,5345.228258930456
SVR(C=3),steer,price,720,MAE,1,Train,96.61659778713086
SVR(C=3),steer,price,720,MAE,2,Train,96.51868005967297
SVR(C=3),steer,price,720,MAE,3,Train,97.55365512976553
SVR(C=3),steer,price,720,MAE,4,Train,94.33934353691288
SVR(C=3),steer,price,720,MAE,5,Train,95.2603594469175
SVR(C=3),steer,price,720,MAE,1,Test,95.19845754611347
SVR(C=3),steer,price,720,MAE,2,Test,95.6758938968413
SVR(C=3),steer,price,720,MAE,3,Test,89.96333909660616
SVR(C=3),steer,price,720,MAE,4,Test,104.8907112873612
SVR(C=3),steer,price,720,MAE,5,Test,100.87548475301857
SVR(C=3),steer,price,720,MSE,1,Train,15046.662909733628
SVR(C=3),steer,price,720,MSE,2,Train,15325.526098733088
SVR(C=3),steer,price,720,MSE,3,Train,15345.68711348669
SVR(C=3),steer,price,720,MSE,4,Train,14789.020381412307
SVR(C=3),steer,price,720,MSE,5,Train,14600.211766071223
SVR(C=3),steer,price,720,MSE,1,Test,15290.075086041348
SVR(C=3),steer,price,720,MSE,2,Test,14079.574258368133
SVR(C=3),steer,price,720,MSE,3,Test,13507.520794402386
SVR(C=3),steer,price,720,MSE,4,Test,16311.931076778075
SVR(C=3),steer,price,720,MSE,5,Test,17100.148642278662
SVR(C=3),heifer,price,720,MAE,1,Train,65.97517957071696
SVR(C=3),heifer,price,720,MAE,2,Train,85.16527530066662
SVR(C=3),heifer,price,720,MAE,3,Train,85.22472474554912
SVR(C=3),heifer,price,720,MAE,4,Train,86.13073381905787
SVR(C=3),heifer,price,720,MAE,5,Train,96.12768170928679
SVR(C=3),heifer,price,720,MAE,1,Test,167.56182309659795
SVR(C=3),heifer,price,720,MAE,2,Test,105.73152747782655
SVR(C=3),heifer,price,720,MAE,3,Test,85.83583946025368
SVR(C=3),heifer,price,720,MAE,4,Test,99.1734410715597
SVR(C=3),heifer,price,720,MAE,5,Test,58.75560537134652
SVR(C=3),heifer,price,720,MSE,1,Train,6473.649556037372
SVR(C=3),heifer,price,720,MSE,2,Train,15260.116404918195
SVR(C=3),heifer,price,720,MSE,3,Train,13381.472126940529
SVR(C=3),heifer,price,720,MSE,4,Train,13254.325963761994
SVR(C=3),heifer,price,720,MSE,5,Train,14215.555988093609
SVR(C=3),heifer,price,720,MSE,1,Test,39951.64650792815
SVR(C=3),heifer,price,720,MSE,2,Test,12619.263186285874
SVR(C=3),heifer,price,720,MSE,3,Test,10063.218101296889
SVR(C=3),heifer,price,720,MSE,4,Test,10975.741362822664
SVR(C=3),heifer,price,720,MSE,5,Test,6059.718720221303
SVR(C=3),cow,Total number of defects,720,MAE,1,Train,0.688952342500945
SVR(C=3),cow,Total number of defects,720,MAE,2,Train,0.6675850985001421
SVR(C=3),cow,Total number of defects,720,MAE,3,Train,0.7000676935469233
SVR(C=3),cow,Total number of defects,720,MAE,4,Train,0.7270947205739501
SVR(C=3),cow,Total number of defects,720,MAE,5,Train,0.6729993834409251
SVR(C=3),cow,Total number of defects,720,MAE,1,Test,0.800114216703434
SVR(C=3),cow,Total number of defects,720,MAE,2,Test,0.8112449604423014
SVR(C=3),cow,Total number of defects,720,MAE,3,Test,0.6778860032128635
SVR(C=3),cow,Total number of defects,720,MAE,4,Test,0.5667748921017525
SVR(C=3),cow,Total number of defects,720,MAE,5,Test,0.7888423563355151
SVR(C=3),cow,Total number of defects,720,MSE,1,Train,0.9100178454365353
SVR(C=3),cow,Total number of defects,720,MSE,2,Train,0.7775601153324275
SVR(C=3),cow,Total number of defects,720,MSE,3,Train,0.8640180095937151
SVR(C=3),cow,Total number of defects,720,MSE,4,Train,0.9505120176718073
SVR(C=3),cow,Total number of defects,720,MSE,5,Train,0.7883716444488447
SVR(C=3),cow,Total number of defects,720,MSE,1,Test,0.9301234221729804
SVR(C=3),cow,Total number of defects,720,MSE,2,Test,1.2100638941626565
SVR(C=3),cow,Total number of defects,720,MSE,3,Test,0.8544290674435207
SVR(C=3),cow,Total number of defects,720,MSE,4,Test,0.49884258978914153
SVR(C=3),cow,Total number of defects,720,MSE,5,Test,1.1653415592524698
SVR(C=3),steer,Total number of defects,720,MAE,1,Train,0.31803399133855503
SVR(C=3),steer,Total number of defects,720,MAE,2,Train,0.33976320991431574
SVR(C=3),steer,Total number of defects,720,MAE,3,Train,0.3353104185247381
SVR(C=3),steer,Total number of defects,720,MAE,4,Train,0.35416844365105726
SVR(C=3),steer,Total number of defects,720,MAE,5,Train,0.3250897133526863
SVR(C=3),steer,Total number of defects,720,MAE,1,Test,0.4497916058370363
SVR(C=3),steer,Total number of defects,720,MAE,2,Test,0.3573906118699205
SVR(C=3),steer,Total number of defects,720,MAE,3,Test,0.3779252467979074
SVR(C=3),steer,Total number of defects,720,MAE,4,Test,0.30351216613965504
SVR(C=3),steer,Total number of defects,720,MAE,5,Test,0.41525218632260213
SVR(C=3),steer,Total number of defects,720,MSE,1,Train,0.356235242679117
SVR(C=3),steer,Total number of defects,720,MSE,2,Train,0.3984376709658081
SVR(C=3),steer,Total number of defects,720,MSE,3,Train,0.361764914371303
SVR(C=3),steer,Total number of defects,720,MSE,4,Train,0.4553693954956557
SVR(C=3),steer,Total number of defects,720,MSE,5,Train,0.3787864536370305
SVR(C=3),steer,Total number of defects,720,MSE,1,Test,0.7732929837692636
SVR(C=3),steer,Total number of defects,720,MSE,2,Test,0.3422618166723089
SVR(C=3),steer,Total number of defects,720,MSE,3,Test,0.5122272899038018
SVR(C=3),steer,Total number of defects,720,MSE,4,Test,0.27923336860477577
SVR(C=3),steer,Total number of defects,720,MSE,5,Test,0.6178406223200503
SVR(C=3),heifer,Total number of defects,720,MAE,1,Train,0.25
SVR(C=3),heifer,Total number of defects,720,MAE,2,Train,0.3011829638598543
SVR(C=3),heifer,Total number of defects,720,MAE,3,Train,0.36255883692851404
SVR(C=3),heifer,Total number of defects,720,MAE,4,Train,0.400533614653177
SVR(C=3),heifer,Total number of defects,720,MAE,5,Train,0.3563182277666268
SVR(C=3),heifer,Total number of defects,720,MAE,1,Test,0.75
SVR(C=3),heifer,Total number of defects,720,MAE,2,Test,0.5012284008853115
SVR(C=3),heifer,Total number of defects,720,MAE,3,Test,0.6922500552700415
SVR(C=3),heifer,Total number of defects,720,MAE,4,Test,0.12379957449210541
SVR(C=3),heifer,Total number of defects,720,MAE,5,Test,0.3021005077949457
SVR(C=3),heifer,Total number of defects,720,MSE,1,Train,0.16000000000000003
SVR(C=3),heifer,Total number of defects,720,MSE,2,Train,0.31669767093848095
SVR(C=3),heifer,Total number of defects,720,MSE,3,Train,0.28415597280954635
SVR(C=3),heifer,Total number of defects,720,MSE,4,Train,0.4146520664520193
SVR(C=3),heifer,Total number of defects,720,MSE,5,Train,0.374390924569777
SVR(C=3),heifer,Total number of defects,720,MSE,1,Test,1.1099999999999999
SVR(C=3),heifer,Total number of defects,720,MSE,2,Test,0.41031923787837365
SVR(C=3),heifer,Total number of defects,720,MSE,3,Test,0.5960697596664142
SVR(C=3),heifer,Total number of defects,720,MSE,4,Test,0.017019975731526225
SVR(C=3),heifer,Total number of defects,720,MSE,5,Test,0.20698037552831094
Random Forest depth4,cow,live weight,3,MAE,1,Train,45.72538954109994
Random Forest depth4,cow,live weight,3,MAE,2,Train,39.80135803233907
Random Forest depth4,cow,live weight,3,MAE,3,Train,46.07131856945253
Random Forest depth4,cow,live weight,3,MAE,4,Train,42.48175221423435
Random Forest depth4,cow,live weight,3,MAE,5,Train,52.84443822843578
Random Forest depth4,cow,live weight,3,MAE,1,Test,50.67752300386551
Random Forest depth4,cow,live weight,3,MAE,2,Test,69.47427549418447
Random Forest depth4,cow,live weight,3,MAE,3,Test,50.50397036943666
Random Forest depth4,cow,live weight,3,MAE,4,Test,57.98018293823301
Random Forest depth4,cow,live weight,3,MAE,5,Test,15.033266444040628
Random Forest depth4,cow,live weight,3,MSE,1,Train,3493.0382191207514
Random Forest depth4,cow,live weight,3,MSE,2,Train,2696.236247161724
Random Forest depth4,cow,live weight,3,MSE,3,Train,3604.3130302004033
Random Forest depth4,cow,live weight,3,MSE,4,Train,3186.595415009502
Random Forest depth4,cow,live weight,3,MSE,5,Train,4291.26641250688
Random Forest depth4,cow,live weight,3,MSE,1,Test,4073.598629463264
Random Forest depth4,cow,live weight,3,MSE,2,Test,8025.288351226178
Random Forest depth4,cow,live weight,3,MSE,3,Test,3435.886987513041
Random Forest depth4,cow,live weight,3,MSE,4,Test,5032.323056075762
Random Forest depth4,cow,live weight,3,MSE,5,Test,384.56174616774365
Random Forest depth4,steer,live weight,3,MAE,1,Train,28.795581537744773
Random Forest depth4,steer,live weight,3,MAE,2,Train,26.078473161635284
Random Forest depth4,steer,live weight,3,MAE,3,Train,29.345981934624035
Random Forest depth4,steer,live weight,3,MAE,4,Train,27.546541693157412
Random Forest depth4,steer,live weight,3,MAE,5,Train,28.91595587033973
Random Forest depth4,steer,live weight,3,MAE,1,Test,28.610537044536056
Random Forest depth4,steer,live weight,3,MAE,2,Test,36.79189112096826
Random Forest depth4,steer,live weight,3,MAE,3,Test,28.680169740281762
Random Forest depth4,steer,live weight,3,MAE,4,Test,32.30288035117977
Random Forest depth4,steer,live weight,3,MAE,5,Test,26.075205127498432
Random Forest depth4,steer,live weight,3,MSE,1,Train,2034.133369560254
Random Forest depth4,steer,live weight,3,MSE,2,Train,1145.0385127162515
Random Forest depth4,steer,live weight,3,MSE,3,Train,1956.0020535202118
Random Forest depth4,steer,live weight,3,MSE,4,Train,1938.4995393522513
Random Forest depth4,steer,live weight,3,MSE,5,Train,2090.3813899790007
Random Forest depth4,steer,live weight,3,MSE,1,Test,1220.978583227092
Random Forest depth4,steer,live weight,3,MSE,2,Test,4966.47281469291
Random Forest depth4,steer,live weight,3,MSE,3,Test,1677.8701972418705
Random Forest depth4,steer,live weight,3,MSE,4,Test,1649.5704845179855
Random Forest depth4,steer,live weight,3,MSE,5,Test,1010.1876516204663
Random Forest depth4,heifer,live weight,3,MAE,1,Train,17.510092516082267
Random Forest depth4,heifer,live weight,3,MAE,2,Train,15.918840103433343
Random Forest depth4,heifer,live weight,3,MAE,3,Train,16.205041702834674
Random Forest depth4,heifer,live weight,3,MAE,4,Train,16.456651232246053
Random Forest depth4,heifer,live weight,3,MAE,5,Train,14.533405200586564
Random Forest depth4,heifer,live weight,3,MAE,1,Test,13.537107129498377
Random Forest depth4,heifer,live weight,3,MAE,2,Test,22.69872639997274
Random Forest depth4,heifer,live weight,3,MAE,3,Test,17.676350371899353
Random Forest depth4,heifer,live weight,3,MAE,4,Test,18.330414071814157
Random Forest depth4,heifer,live weight,3,MAE,5,Test,26.036498447067846
Random Forest depth4,heifer,live weight,3,MSE,1,Train,505.9731887400003
Random Forest depth4,heifer,live weight,3,MSE,2,Train,426.80014364062384
Random Forest depth4,heifer,live weight,3,MSE,3,Train,443.44083340378984
Random Forest depth4,heifer,live weight,3,MSE,4,Train,465.2722207234698
Random Forest depth4,heifer,live weight,3,MSE,5,Train,349.56209470612816
Random Forest depth4,heifer,live weight,3,MSE,1,Test,366.78757598406014
Random Forest depth4,heifer,live weight,3,MSE,2,Test,975.8292075196571
Random Forest depth4,heifer,live weight,3,MSE,3,Test,579.334330498431
Random Forest depth4,heifer,live weight,3,MSE,4,Test,550.4307825619685
Random Forest depth4,heifer,live weight,3,MSE,5,Test,1184.9441127429025
Random Forest depth4,cow,carcass weight,3,MAE,1,Train,23.042861920131607
Random Forest depth4,cow,carcass weight,3,MAE,2,Train,20.925282577820713
Random Forest depth4,cow,carcass weight,3,MAE,3,Train,24.24043923658895
Random Forest depth4,cow,carcass weight,3,MAE,4,Train,22.07401117365167
Random Forest depth4,cow,carcass weight,3,MAE,5,Train,26.7734896783019
Random Forest depth4,cow,carcass weight,3,MAE,1,Test,28.19124808410076
Random Forest depth4,cow,carcass weight,3,MAE,2,Test,35.22306425241513
Random Forest depth4,cow,carcass weight,3,MAE,3,Test,22.298549036816716
Random Forest depth4,cow,carcass weight,3,MAE,4,Test,29.335507805196496
Random Forest depth4,cow,carcass weight,3,MAE,5,Test,10.452990895767881
Random Forest depth4,cow,carcass weight,3,MSE,1,Train,830.9617689871601
Random Forest depth4,cow,carcass weight,3,MSE,2,Train,750.1507822500699
Random Forest depth4,cow,carcass weight,3,MSE,3,Train,1028.2054843551018
Random Forest depth4,cow,carcass weight,3,MSE,4,Train,911.6962547964378
Random Forest depth4,cow,carcass weight,3,MSE,5,Train,1148.6375899927752
Random Forest depth4,cow,carcass weight,3,MSE,1,Test,1547.2217168927486
Random Forest depth4,cow,carcass weight,3,MSE,2,Test,2043.5247721257017
Random Forest depth4,cow,carcass weight,3,MSE,3,Test,691.1175859331249
Random Forest depth4,cow,carcass weight,3,MSE,4,Test,1145.177539529592
Random Forest depth4,cow,carcass weight,3,MSE,5,Test,155.5541310668749
Random Forest depth4,steer,carcass weight,3,MAE,1,Train,14.577377277387273
Random Forest depth4,steer,carcass weight,3,MAE,2,Train,13.850246890646947
Random Forest depth4,steer,carcass weight,3,MAE,3,Train,14.48688736627536
Random Forest depth4,steer,carcass weight,3,MAE,4,Train,13.638689131009295
Random Forest depth4,steer,carcass weight,3,MAE,5,Train,14.101994215358511
Random Forest depth4,steer,carcass weight,3,MAE,1,Test,13.068529481604623
Random Forest depth4,steer,carcass weight,3,MAE,2,Test,16.29652558352227
Random Forest depth4,steer,carcass weight,3,MAE,3,Test,13.600845906914072
Random Forest depth4,steer,carcass weight,3,MAE,4,Test,17.63059126524583
Random Forest depth4,steer,carcass weight,3,MAE,5,Test,16.045716439836227
Random Forest depth4,steer,carcass weight,3,MSE,1,Train,356.26984911883306
Random Forest depth4,steer,carcass weight,3,MSE,2,Train,326.6603483706845
Random Forest depth4,steer,carcass weight,3,MSE,3,Train,349.02621824535225
Random Forest depth4,steer,carcass weight,3,MSE,4,Train,304.3533309010773
Random Forest depth4,steer,carcass weight,3,MSE,5,Train,338.5101469824489
Random Forest depth4,steer,carcass weight,3,MSE,1,Test,290.0327356696064
Random Forest depth4,steer,carcass weight,3,MSE,2,Test,433.64418233948885
Random Forest depth4,steer,carcass weight,3,MSE,3,Test,329.1642408788403
Random Forest depth4,steer,carcass weight,3,MSE,4,Test,543.7325751277352
Random Forest depth4,steer,carcass weight,3,MSE,5,Test,387.0206176065754
Random Forest depth4,heifer,carcass weight,3,MAE,1,Train,10.38540998373198
Random Forest depth4,heifer,carcass weight,3,MAE,2,Train,9.241790994272861
Random Forest depth4,heifer,carcass weight,3,MAE,3,Train,9.023155316868513
Random Forest depth4,heifer,carcass weight,3,MAE,4,Train,9.785804184328347
Random Forest depth4,heifer,carcass weight,3,MAE,5,Train,8.498480431887675
Random Forest depth4,heifer,carcass weight,3,MAE,1,Test,6.819882778520484
Random Forest depth4,heifer,carcass weight,3,MAE,2,Test,13.771658368552202
Random Forest depth4,heifer,carcass weight,3,MAE,3,Test,12.371594323124034
Random Forest depth4,heifer,carcass weight,3,MAE,4,Test,10.08668541938642
Random Forest depth4,heifer,carcass weight,3,MAE,5,Test,15.256513745270851
Random Forest depth4,heifer,carcass weight,3,MSE,1,Train,178.69346973297655
Random Forest depth4,heifer,carcass weight,3,MSE,2,Train,146.1981228791865
Random Forest depth4,heifer,carcass weight,3,MSE,3,Train,140.58160783833839
Random Forest depth4,heifer,carcass weight,3,MSE,4,Train,158.6853696010919
Random Forest depth4,heifer,carcass weight,3,MSE,5,Train,122.35598779005788
Random Forest depth4,heifer,carcass weight,3,MSE,1,Test,66.44788642805707
Random Forest depth4,heifer,carcass weight,3,MSE,2,Test,355.4612126223009
Random Forest depth4,heifer,carcass weight,3,MSE,3,Test,251.69855481280547
Random Forest depth4,heifer,carcass weight,3,MSE,4,Test,167.97996533028652
Random Forest depth4,heifer,carcass weight,3,MSE,5,Test,417.98902909653344
Random Forest depth4,cow,price,3,MAE,1,Train,81.92518459107389
Random Forest depth4,cow,price,3,MAE,2,Train,75.67788445082165
Random Forest depth4,cow,price,3,MAE,3,Train,86.82842150049173
Random Forest depth4,cow,price,3,MAE,4,Train,79.64219671409629
Random Forest depth4,cow,price,3,MAE,5,Train,95.96244894688375
Random Forest depth4,cow,price,3,MAE,1,Test,103.91709801658021
Random Forest depth4,cow,price,3,MAE,2,Test,122.8704238324899
Random Forest depth4,cow,price,3,MAE,3,Test,76.82500611406974
